Id,Genre,classic,cute,romantic,realistic,expressionnisme,abstract,decoration,grotesque,humor
1420,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1421,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1422,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1423,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1424,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1425,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1426,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1427,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1428,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1429,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1430,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1431,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1432,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1433,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1434,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1435,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1436,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1437,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1438,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1439,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1440,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1441,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1442,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1443,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1444,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1445,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1446,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1447,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1448,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1449,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1450,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1451,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1452,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1453,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1454,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1455,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1456,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1457,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1458,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1459,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1460,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1461,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1462,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1463,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1464,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1465,['classic'],1,0,0,0,0,0,0,0,0
1466,['classic'],1,0,0,0,0,0,0,0,0
1467,['classic'],1,0,0,0,0,0,0,0,0
1468,['classic'],1,0,0,0,0,0,0,0,0
1469,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1470,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1471,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
1472,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1473,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1474,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
1475,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1476,['classic'],1,0,0,0,0,0,0,0,0
1477,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
1478,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1479,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1480,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1481,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1482,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1483,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1484,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1485,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1486,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1487,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1488,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1489,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1490,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1491,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1492,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1493,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1494,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1495,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1496,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1497,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1498,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1499,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1500,['cute'],0,1,0,0,0,0,0,0,0
1501,['cute'],0,1,0,0,0,0,0,0,0
1502,['cute'],0,1,0,0,0,0,0,0,0
1503,['cute'],0,1,0,0,0,0,0,0,0
1504,['cute'],0,1,0,0,0,0,0,0,0
1505,['cute'],0,1,0,0,0,0,0,0,0
1506,['cute'],0,1,0,0,0,0,0,0,0
1507,['cute'],0,1,0,0,0,0,0,0,0
1508,['romantic'],0,0,1,0,0,0,0,0,0
1509,['romantic'],0,0,1,0,0,0,0,0,0
1510,['romantic'],0,0,1,0,0,0,0,0,0
1511,['romantic'],0,0,1,0,0,0,0,0,0
1512,['cute'],0,1,0,0,0,0,0,0,0
1513,['romantic'],0,0,1,0,0,0,0,0,0
1514,['romantic'],0,0,1,0,0,0,0,0,0
1515,['romantic'],0,0,1,0,0,0,0,0,0
1516,['romantic'],0,0,1,0,0,0,0,0,0
1517,['realistic'],0,0,0,1,0,0,0,0,0
1518,['romantic'],0,0,1,0,0,0,0,0,0
1519,['romantic'],0,0,1,0,0,0,0,0,0
1520,['cute'],0,1,0,0,0,0,0,0,0
1521,['romantic'],0,0,1,0,0,0,0,0,0
1522,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1523,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1524,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1525,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1526,['cute'],0,1,0,0,0,0,0,0,0
1527,['cute'],0,1,0,0,0,0,0,0,0
1528,['cute'],0,1,0,0,0,0,0,0,0
1529,['cute'],0,1,0,0,0,0,0,0,0
1530,['cute'],0,1,0,0,0,0,0,0,0
1531,['cute'],0,1,0,0,0,0,0,0,0
1532,['cute'],0,1,0,0,0,0,0,0,0
1533,['cute'],0,1,0,0,0,0,0,0,0
1534,['cute'],0,1,0,0,0,0,0,0,0
1535,['cute'],0,1,0,0,0,0,0,0,0
1536,['cute'],0,1,0,0,0,0,0,0,0
1537,['cute'],0,1,0,0,0,0,0,0,0
1538,['cute'],0,1,0,0,0,0,0,0,0
1539,['cute'],0,1,0,0,0,0,0,0,0
1540,['cute'],0,1,0,0,0,0,0,0,0
1541,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1542,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1543,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1544,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1545,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1546,['cute'],0,1,0,0,0,0,0,0,0
1547,['cute'],0,1,0,0,0,0,0,0,0
1548,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1549,['romantic'],0,0,1,0,0,0,0,0,0
1550,['romantic'],0,0,1,0,0,0,0,0,0
1551,['cute'],0,1,0,0,0,0,0,0,0
1552,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1553,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1554,['cute'],0,1,0,0,0,0,0,0,0
1555,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1556,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1557,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1558,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1559,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1560,['cute'],0,1,0,0,0,0,0,0,0
1561,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1562,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1563,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1564,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1565,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1566,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1567,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1568,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1569,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1570,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1571,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1572,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1573,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1574,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1575,['cute'],0,1,0,0,0,0,0,0,0
1576,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1577,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1578,['cute'],0,1,0,0,0,0,0,0,0
1579,['cute'],0,1,0,0,0,0,0,0,0
1580,['cute'],0,1,0,0,0,0,0,0,0
1581,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1582,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1583,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1584,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
1585,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1586,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1587,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1588,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1589,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1590,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1591,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1592,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1593,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1594,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1595,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1596,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1597,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1598,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1599,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1600,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1601,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1602,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1603,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1604,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1605,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1606,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1607,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1608,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1609,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1610,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1611,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1612,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1613,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1614,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1615,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1616,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1617,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1618,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1619,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1620,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1621,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1622,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1623,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1624,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1625,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1626,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1627,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1628,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1629,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1630,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1631,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1632,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1633,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1634,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1635,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1636,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1637,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1638,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1639,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1640,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1641,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1642,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1643,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1644,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1645,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1646,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1647,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1648,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1649,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1650,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1651,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1652,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1653,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1654,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1655,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1656,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1657,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1658,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1659,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1660,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1661,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1662,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1663,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1664,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
1665,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1666,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1667,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1668,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1669,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1670,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1671,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1672,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1673,"['cute', 'grotesque']",0,1,0,0,0,0,0,1,0
1674,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1675,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1676,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1677,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1678,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1679,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1680,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1681,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
1682,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
1683,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1684,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1685,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1686,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1687,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1688,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1689,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1690,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1691,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
1692,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1693,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
1694,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
1695,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1696,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1697,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1698,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1699,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1700,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1701,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1702,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1703,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1704,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1705,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1706,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1707,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1708,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1709,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1710,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1711,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1712,['romantic'],0,0,1,0,0,0,0,0,0
1713,['romantic'],0,0,1,0,0,0,0,0,0
1714,['romantic'],0,0,1,0,0,0,0,0,0
1715,['romantic'],0,0,1,0,0,0,0,0,0
1716,['romantic'],0,0,1,0,0,0,0,0,0
1717,['romantic'],0,0,1,0,0,0,0,0,0
1718,['romantic'],0,0,1,0,0,0,0,0,0
1719,['romantic'],0,0,1,0,0,0,0,0,0
1720,['romantic'],0,0,1,0,0,0,0,0,0
1721,['romantic'],0,0,1,0,0,0,0,0,0
1722,['romantic'],0,0,1,0,0,0,0,0,0
1723,['romantic'],0,0,1,0,0,0,0,0,0
1724,['romantic'],0,0,1,0,0,0,0,0,0
1725,['romantic'],0,0,1,0,0,0,0,0,0
1726,['romantic'],0,0,1,0,0,0,0,0,0
1727,['romantic'],0,0,1,0,0,0,0,0,0
1728,['romantic'],0,0,1,0,0,0,0,0,0
1729,['romantic'],0,0,1,0,0,0,0,0,0
1730,['romantic'],0,0,1,0,0,0,0,0,0
1731,['romantic'],0,0,1,0,0,0,0,0,0
1732,['romantic'],0,0,1,0,0,0,0,0,0
1733,['romantic'],0,0,1,0,0,0,0,0,0
1734,['romantic'],0,0,1,0,0,0,0,0,0
1735,['romantic'],0,0,1,0,0,0,0,0,0
1736,['romantic'],0,0,1,0,0,0,0,0,0
1737,['romantic'],0,0,1,0,0,0,0,0,0
1738,['romantic'],0,0,1,0,0,0,0,0,0
1739,['romantic'],0,0,1,0,0,0,0,0,0
1740,['romantic'],0,0,1,0,0,0,0,0,0
1741,['romantic'],0,0,1,0,0,0,0,0,0
1742,['romantic'],0,0,1,0,0,0,0,0,0
1743,['romantic'],0,0,1,0,0,0,0,0,0
1744,['romantic'],0,0,1,0,0,0,0,0,0
1745,['romantic'],0,0,1,0,0,0,0,0,0
1746,['romantic'],0,0,1,0,0,0,0,0,0
1747,['romantic'],0,0,1,0,0,0,0,0,0
1748,['romantic'],0,0,1,0,0,0,0,0,0
1749,['romantic'],0,0,1,0,0,0,0,0,0
1750,['romantic'],0,0,1,0,0,0,0,0,0
1751,['romantic'],0,0,1,0,0,0,0,0,0
1752,['romantic'],0,0,1,0,0,0,0,0,0
1753,['romantic'],0,0,1,0,0,0,0,0,0
1754,['romantic'],0,0,1,0,0,0,0,0,0
1755,['romantic'],0,0,1,0,0,0,0,0,0
1756,['romantic'],0,0,1,0,0,0,0,0,0
1757,['romantic'],0,0,1,0,0,0,0,0,0
1758,['expressionnisme'],0,0,0,0,1,0,0,0,0
1759,['expressionnisme'],0,0,0,0,1,0,0,0,0
1760,['expressionnisme'],0,0,0,0,1,0,0,0,0
1761,['expressionnisme'],0,0,0,0,1,0,0,0,0
1762,['expressionnisme'],0,0,0,0,1,0,0,0,0
1763,['expressionnisme'],0,0,0,0,1,0,0,0,0
1764,"['expressionnisme', 'abstract']",0,0,0,0,1,1,0,0,0
1765,['expressionnisme'],0,0,0,0,1,0,0,0,0
1766,['expressionnisme'],0,0,0,0,1,0,0,0,0
1767,"['expressionnisme', 'abstract']",0,0,0,0,1,1,0,0,0
1768,['expressionnisme'],0,0,0,0,1,0,0,0,0
1769,['expressionnisme'],0,0,0,0,1,0,0,0,0
1770,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
1771,['expressionnisme'],0,0,0,0,1,0,0,0,0
1772,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1773,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1774,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1775,['romantic'],0,0,1,0,0,0,0,0,0
1776,['romantic'],0,0,1,0,0,0,0,0,0
1777,['romantic'],0,0,1,0,0,0,0,0,0
1778,['romantic'],0,0,1,0,0,0,0,0,0
1779,['romantic'],0,0,1,0,0,0,0,0,0
1780,['romantic'],0,0,1,0,0,0,0,0,0
1781,['romantic'],0,0,1,0,0,0,0,0,0
1782,['romantic'],0,0,1,0,0,0,0,0,0
1783,['romantic'],0,0,1,0,0,0,0,0,0
1784,['romantic'],0,0,1,0,0,0,0,0,0
1785,['romantic'],0,0,1,0,0,0,0,0,0
1786,['romantic'],0,0,1,0,0,0,0,0,0
1787,['cute'],0,1,0,0,0,0,0,0,0
1788,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1789,['romantic'],0,0,1,0,0,0,0,0,0
1790,['romantic'],0,0,1,0,0,0,0,0,0
1791,['romantic'],0,0,1,0,0,0,0,0,0
1792,['romantic'],0,0,1,0,0,0,0,0,0
1793,['romantic'],0,0,1,0,0,0,0,0,0
1794,['romantic'],0,0,1,0,0,0,0,0,0
1795,['romantic'],0,0,1,0,0,0,0,0,0
1796,['cute'],0,1,0,0,0,0,0,0,0
1797,['cute'],0,1,0,0,0,0,0,0,0
1798,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
1799,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1800,['romantic'],0,0,1,0,0,0,0,0,0
1801,['romantic'],0,0,1,0,0,0,0,0,0
1802,['romantic'],0,0,1,0,0,0,0,0,0
1803,['romantic'],0,0,1,0,0,0,0,0,0
1804,['romantic'],0,0,1,0,0,0,0,0,0
1805,['romantic'],0,0,1,0,0,0,0,0,0
1806,['romantic'],0,0,1,0,0,0,0,0,0
1807,['romantic'],0,0,1,0,0,0,0,0,0
1808,['romantic'],0,0,1,0,0,0,0,0,0
1809,['romantic'],0,0,1,0,0,0,0,0,0
1810,['romantic'],0,0,1,0,0,0,0,0,0
1811,['romantic'],0,0,1,0,0,0,0,0,0
1812,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1813,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1814,['romantic'],0,0,1,0,0,0,0,0,0
1815,['romantic'],0,0,1,0,0,0,0,0,0
1816,['romantic'],0,0,1,0,0,0,0,0,0
1817,['romantic'],0,0,1,0,0,0,0,0,0
1818,['romantic'],0,0,1,0,0,0,0,0,0
1819,['cute'],0,1,0,0,0,0,0,0,0
1820,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1821,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1822,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1823,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1824,['cute'],0,1,0,0,0,0,0,0,0
1825,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1826,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1827,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1828,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1829,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1830,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1831,['romantic'],0,0,1,0,0,0,0,0,0
1832,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1833,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1834,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1835,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1836,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1837,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
1838,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1839,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1840,['romantic'],0,0,1,0,0,0,0,0,0
1841,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
1842,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
1843,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1844,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1845,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1846,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1847,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
1848,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
1849,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1850,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1851,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1852,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
1853,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
1854,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
1855,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1856,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1857,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1858,['romantic'],0,0,1,0,0,0,0,0,0
1859,['romantic'],0,0,1,0,0,0,0,0,0
1860,['romantic'],0,0,1,0,0,0,0,0,0
1861,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
1862,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
1863,['romantic'],0,0,1,0,0,0,0,0,0
1864,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
1865,['romantic'],0,0,1,0,0,0,0,0,0
1866,['romantic'],0,0,1,0,0,0,0,0,0
1867,['romantic'],0,0,1,0,0,0,0,0,0
1868,"['cute', 'grotesque']",0,1,0,0,0,0,0,1,0
1869,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1870,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
1871,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
