Id,Genre,family,friendship,adventure,enjoy-life,beautiful-scenery,home,holiday,imaginary,nostalgia,loneliness,growth,sick
1419,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1420,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1421,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1422,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1423,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1424,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1425,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1426,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1427,"['family', 'friendship']",1,1,0,0,0,0,0,0,0,0,0,0
1428,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1429,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1430,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1431,"['friendship', 'enjoy-life']",0,1,0,1,0,0,0,0,0,0,0,0
1432,"['friendship', 'enjoy-life']",0,1,0,1,0,0,0,0,0,0,0,0
1433,"['friendship', 'enjoy-life', 'beautiful-scenery']",0,1,0,1,1,0,0,0,0,0,0,0
1434,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
1435,"['friendship', 'enjoy-life', 'beautiful-scenery']",0,1,0,1,1,0,0,0,0,0,0,0
1436,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1437,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1438,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
1439,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1440,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1441,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1442,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
1443,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1444,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1445,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1446,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1447,"['friendship', 'enjoy-life', 'beautiful-scenery']",0,1,0,1,1,0,0,0,0,0,0,0
1448,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1449,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1450,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1451,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1452,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1453,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1454,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1455,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1456,"['home', 'nostalgia']",0,0,0,0,0,1,0,0,1,0,0,0
1457,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1458,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1459,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1460,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1461,"['nostalgia', 'growth']",0,0,0,0,0,0,0,0,1,0,1,0
1462,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1463,"['nostalgia', 'growth']",0,0,0,0,0,0,0,0,1,0,1,0
1464,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1465,"['enjoy-life', 'nostalgia']",0,0,0,1,0,0,0,0,1,0,0,0
1466,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1467,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1468,"['home', 'nostalgia']",0,0,0,0,0,1,0,0,1,0,0,0
1469,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1470,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1471,"['home', 'nostalgia']",0,0,0,0,0,1,0,0,1,0,0,0
1472,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1473,"['home', 'nostalgia']",0,0,0,0,0,1,0,0,1,0,0,0
1474,"['home', 'nostalgia']",0,0,0,0,0,1,0,0,1,0,0,0
1475,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1476,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1477,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1478,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1479,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1480,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
1481,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1482,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1483,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1484,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1485,"['friendship', 'beautiful-scenery']",0,1,0,0,1,0,0,0,0,0,0,0
1486,"['friendship', 'adventure']",0,1,1,0,0,0,0,0,0,0,0,0
1487,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1488,"['friendship', 'holiday']",0,1,0,0,0,0,1,0,0,0,0,0
1489,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1490,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
1491,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
1492,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1493,"['friendship', 'adventure', 'beautiful-scenery']",0,1,1,0,1,0,0,0,0,0,0,0
1494,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
1495,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1496,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1497,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1498,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1499,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1500,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1501,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1502,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1503,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1504,"['adventure', 'growth']",0,0,1,0,0,0,0,0,0,0,1,0
1505,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1506,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1507,"['adventure', 'growth']",0,0,1,0,0,0,0,0,0,0,1,0
1508,"['friendship', 'growth']",0,1,0,0,0,0,0,0,0,0,1,0
1509,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1510,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1511,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1512,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1513,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1514,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1515,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1516,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1517,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1518,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1519,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1520,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1521,"['friendship', 'adventure']",0,1,1,0,0,0,0,0,0,0,0,0
1522,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1523,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1524,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1525,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1526,"['adventure', 'home']",0,0,1,0,0,1,0,0,0,0,0,0
1527,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1528,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1529,"['friendship', 'holiday']",0,1,0,0,0,0,1,0,0,0,0,0
1530,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1531,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1532,"['friendship', 'holiday']",0,1,0,0,0,0,1,0,0,0,0,0
1533,"['friendship', 'adventure']",0,1,1,0,0,0,0,0,0,0,0,0
1534,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1535,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
1536,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1537,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
1538,['holiday'],0,0,0,0,0,0,1,0,0,0,0,0
1539,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1540,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1541,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1542,"['family', 'adventure']",1,0,1,0,0,0,0,0,0,0,0,0
1543,"['family', 'adventure', 'enjoy-life']",1,0,1,1,0,0,0,0,0,0,0,0
1544,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1545,"['family', 'adventure', 'enjoy-life']",1,0,1,1,0,0,0,0,0,0,0,0
1546,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1547,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1548,"['family', 'adventure']",1,0,1,0,0,0,0,0,0,0,0,0
1549,"['family', 'adventure', 'enjoy-life']",1,0,1,1,0,0,0,0,0,0,0,0
1550,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
1551,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1552,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1553,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1554,"['family', 'adventure', 'enjoy-life']",1,0,1,1,0,0,0,0,0,0,0,0
1555,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1556,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1557,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1558,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1559,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1560,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1561,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1562,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1563,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1564,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1565,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1566,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1567,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1568,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1569,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1570,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1571,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1572,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1573,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1574,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
1575,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1576,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1577,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1578,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1579,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1580,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1581,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1582,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1583,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1584,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1585,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1586,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1587,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
1588,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1589,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1590,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1591,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
1592,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1593,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1594,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1595,"['family', 'beautiful-scenery']",1,0,0,0,1,0,0,0,0,0,0,0
1596,"['family', 'beautiful-scenery']",1,0,0,0,1,0,0,0,0,0,0,0
1597,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1598,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1599,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1600,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
1601,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1602,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1603,"['family', 'enjoy-life']",1,0,0,1,0,0,0,0,0,0,0,0
1604,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1605,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1606,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1607,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1608,"['home', 'holiday']",0,0,0,0,0,1,1,0,0,0,0,0
1609,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1610,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1611,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1612,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1613,"['family', 'holiday']",1,0,0,0,0,0,1,0,0,0,0,0
1614,"['enjoy-life', 'loneliness']",0,0,0,1,0,0,0,0,0,1,0,0
1615,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1616,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1617,"['family', 'enjoy-life']",1,0,0,1,0,0,0,0,0,0,0,0
1618,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1619,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1620,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1621,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1622,"['beautiful-scenery', 'growth']",0,0,0,0,1,0,0,0,0,0,1,0
1623,"['friendship', 'loneliness']",0,1,0,0,0,0,0,0,0,1,0,0
1624,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1625,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1626,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1627,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1628,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1629,"['friendship', 'beautiful-scenery']",0,1,0,0,1,0,0,0,0,0,0,0
1630,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1631,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1632,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1633,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1634,['holiday'],0,0,0,0,0,0,1,0,0,0,0,0
1635,"['enjoy-life', 'home']",0,0,0,1,0,1,0,0,0,0,0,0
1636,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1637,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1638,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1639,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1640,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1641,"['family', 'growth']",1,0,0,0,0,0,0,0,0,0,1,0
1642,"['family', 'growth']",1,0,0,0,0,0,0,0,0,0,1,0
1643,"['loneliness', 'growth']",0,0,0,0,0,0,0,0,0,1,1,0
1644,"['loneliness', 'growth']",0,0,0,0,0,0,0,0,0,1,1,0
1645,"['loneliness', 'growth']",0,0,0,0,0,0,0,0,0,1,1,0
1646,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1647,"['family', 'adventure']",1,0,1,0,0,0,0,0,0,0,0,0
1648,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1649,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1650,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1651,"['home', 'growth']",0,0,0,0,0,1,0,0,0,0,1,0
1652,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1653,"['family', 'holiday']",1,0,0,0,0,0,1,0,0,0,0,0
1654,"['loneliness', 'growth']",0,0,0,0,0,0,0,0,0,1,1,0
1655,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1656,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1657,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1658,"['family', 'home']",1,0,0,0,0,1,0,0,0,0,0,0
1659,"['family', 'holiday']",1,0,0,0,0,0,1,0,0,0,0,0
1660,"['family', 'enjoy-life']",1,0,0,1,0,0,0,0,0,0,0,0
1661,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1662,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1663,"['enjoy-life', 'growth']",0,0,0,1,0,0,0,0,0,0,1,0
1664,"['loneliness', 'growth']",0,0,0,0,0,0,0,0,0,1,1,0
1665,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1666,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1667,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1668,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
1669,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1670,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1671,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1672,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1673,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1674,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1675,"['friendship', 'growth']",0,1,0,0,0,0,0,0,0,0,1,0
1676,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1677,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
1678,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
1679,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1680,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1681,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1682,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1683,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1684,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1685,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1686,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1687,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1688,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1689,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1690,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1691,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1692,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1693,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1694,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1695,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1696,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
1697,"['adventure', 'loneliness', 'growth']",0,0,1,0,0,0,0,0,0,1,1,0
1698,"['friendship', 'adventure']",0,1,1,0,0,0,0,0,0,0,0,0
1699,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
1700,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
1701,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
1702,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
1703,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1704,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1705,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1706,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1707,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1708,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1709,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
1710,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
1711,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1712,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1713,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1714,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1715,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1716,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1717,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1718,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1719,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1720,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1721,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1722,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1723,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1724,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1725,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1726,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1727,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
1728,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1729,"['adventure', 'home']",0,0,1,0,0,1,0,0,0,0,0,0
1730,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1731,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1732,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1733,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1734,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1735,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
1736,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1737,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1738,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
1739,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
1740,"['friendship', 'imaginary']",0,1,0,0,0,0,0,1,0,0,0,0
1741,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1742,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1743,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1744,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
1745,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1746,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
1747,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1748,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1749,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1750,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1751,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
1752,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1753,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1754,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1755,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1756,"['adventure', 'home']",0,0,1,0,0,1,0,0,0,0,0,0
1757,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1758,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1759,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
1760,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1761,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1762,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1763,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
1764,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1765,"['adventure', 'home']",0,0,1,0,0,1,0,0,0,0,0,0
1766,['sick'],0,0,0,0,0,0,0,0,0,0,0,1
1767,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
1768,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1769,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
1770,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1771,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1772,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1773,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1774,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1775,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1776,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1777,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1778,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1779,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1780,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1781,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1782,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1783,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1784,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1785,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1786,"['family', 'holiday']",1,0,0,0,0,0,1,0,0,0,0,0
1787,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
1788,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1789,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1790,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1791,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
1792,"['adventure', 'home']",0,0,1,0,0,1,0,0,0,0,0,0
1793,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1794,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
1795,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1796,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1797,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1798,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1799,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1800,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1801,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1802,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1803,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1804,"['friendship', 'beautiful-scenery']",0,1,0,0,1,0,0,0,0,0,0,0
1805,"['adventure', 'growth']",0,0,1,0,0,0,0,0,0,0,1,0
1806,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
1807,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
1808,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1809,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1810,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
1811,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1812,['sick'],0,0,0,0,0,0,0,0,0,0,0,1
1813,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1814,['home'],0,0,0,0,0,1,0,0,0,0,0,0
1815,['family'],1,0,0,0,0,0,0,0,0,0,0,0
1816,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1817,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1818,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
1819,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
1820,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
1821,"['friendship', 'enjoy-life']",0,1,0,1,0,0,0,0,0,0,0,0
1822,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
